M1_cf_face_right,M1_cf_lowerex_right,M1_cf_upperex_right,R_M1_hdp_face_right,R_M1_hdp_lowerex_right,R_M1_hdp_upperex_right,cerebellothalamic_right,gpe2stn_ass_right,gpe2stn_sm_right,medial_lemniscus_right
0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0
40.8,76.0,91.2,2.0,1.0,3.0,0.0,0.0,1.2,0.0
88.4,98.0,97.6,3.0,2.0,5.0,0.0,0.0,2.8,0.0
0.0,0.0,6.0,6.0,1.0,3.0,0.0,0.0,3.2,0.0
49.6,13.6,86.8,8.0,7.0,8.0,0.0,1.2,10.0,0.0
93.6,82.8,98.0,14.0,13.0,15.0,0.0,2.0,12.4,0.0
0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,2.4,0.0
2.4,2.0,44.4,7.0,10.0,5.0,0.0,0.0,6.8,0.0
51.2,52.0,90.0,11.0,15.0,12.0,12.0,0.0,11.6,0.0
0.0,0.0,0.8,8.0,5.0,9.0,0.0,0.0,4.0,0.0
6.8,19.2,79.6,16.0,13.0,18.0,0.0,0.0,9.6,0.0
59.2,91.6,97.2,20.0,29.0,23.0,0.0,0.0,12.8,0.0
0.0,0.0,0.8,24.0,7.0,21.0,0.0,1.2,16.4,0.0
2.8,8.4,48.0,43.0,19.0,35.0,0.0,3.6,23.6,0.0
64.8,82.4,100.0,52.0,33.0,51.0,0.0,7.2,32.8,0.0
0.0,0.0,0.0,6.0,7.0,7.0,0.0,0.4,8.8,0.0
0.0,1.6,5.6,19.0,22.0,19.0,0.8,1.6,18.0,0.0
9.2,58.8,80.0,35.0,31.0,32.0,22.4,2.4,22.4,0.0
0.0,0.0,0.0,20.0,30.0,28.0,0.0,0.0,16.0,0.0
0.0,62.8,31.2,36.0,50.0,49.0,0.0,0.4,26.8,0.0
18.8,98.0,97.6,47.0,65.0,56.0,0.8,1.6,38.0,0.0
0.0,0.0,0.4,46.0,31.0,51.0,0.0,0.0,26.8,0.0
7.2,50.4,75.6,61.0,37.0,66.0,0.8,4.0,48.8,0.0
72.4,91.6,99.6,69.0,52.0,73.0,6.4,6.0,56.8,0.0
76.0,66.0,98.4,79.0,73.0,82.0,70.4,19.2,67.6,0.0
5.6,72.0,70.8,41.0,30.0,39.0,6.4,2.0,34.8,0.0
99.2,100.0,100.0,63.0,70.0,74.0,75.2,3.6,47.6,1.6
0.0,0.0,0.0,51.0,48.0,50.0,21.6,5.2,34.0,0.0
93.2,80.0,100.0,80.0,73.0,82.0,80.0,25.2,69.6,0.0
89.2,98.8,100.0,56.0,59.0,59.0,28.0,1.6,34.8,0.0
0.0,0.0,0.8,35.0,13.0,33.0,0.0,2.8,24.8,0.0
27.2,98.0,92.0,77.0,60.0,79.0,32.8,21.2,61.2,0.0
98.8,100.0,99.6,58.0,41.0,58.0,3.2,1.6,40.4,0.0
98.8,99.6,100.0,61.0,47.0,66.0,4.0,2.0,43.2,0.0
2.0,26.8,64.0,50.0,37.0,47.0,0.0,9.2,42.8,0.0
99.2,100.0,100.0,74.0,68.0,78.0,88.8,12.0,68.4,0.0
71.6,98.4,100.0,59.0,59.0,64.0,78.4,17.2,45.2,0.0
97.6,89.2,100.0,80.0,73.0,82.0,98.4,42.4,69.6,0.0
99.6,100.0,100.0,78.0,74.0,82.0,99.2,20.8,72.8,0.0
99.6,97.6,100.0,80.0,74.0,82.0,99.2,51.6,72.0,0.0
99.2,98.4,100.0,72.0,64.0,77.0,64.0,21.2,63.2,0.0
59.2,85.2,94.8,20.0,10.0,16.0,0.0,0.4,16.8,0.0
99.6,100.0,100.0,58.0,60.0,63.0,62.4,6.0,40.4,0.0
0.0,0.0,0.0,34.0,49.0,42.0,33.6,4.4,26.8,0.0
97.2,100.0,100.0,71.0,56.0,73.0,92.8,49.6,62.8,0.0
38.4,42.0,94.4,65.0,66.0,68.0,61.6,18.0,55.2,0.0
69.2,95.6,99.2,43.0,48.0,45.0,8.8,1.6,28.4,0.0
0.0,7.6,2.4,38.0,31.0,40.0,0.0,2.0,33.6,0.0
92.0,95.6,100.0,62.0,59.0,70.0,20.0,6.0,52.8,0.0
99.2,100.0,100.0,74.0,68.0,78.0,88.8,11.6,68.4,0.0
64.0,72.0,97.2,78.0,74.0,82.0,84.8,25.2,65.6,0.0
100.0,99.6,100.0,67.0,60.0,73.0,56.0,7.2,54.8,0.0
13.2,64.0,90.8,64.0,71.0,73.0,44.0,1.6,56.8,0.0
97.2,97.6,100.0,71.0,61.0,74.0,30.4,9.6,60.0,0.0
99.6,100.0,100.0,66.0,59.0,71.0,50.4,4.4,50.8,0.0
65.2,96.8,98.4,59.0,66.0,65.0,78.4,25.6,57.2,0.0
41.2,70.0,95.6,61.0,49.0,69.0,7.2,4.0,48.4,0.0
64.4,76.0,98.8,74.0,67.0,80.0,90.4,10.4,64.8,0.0
78.0,99.6,100.0,72.0,64.0,74.0,80.8,28.4,63.6,0.0
99.6,99.6,100.0,80.0,74.0,82.0,98.4,34.0,71.6,0.0
45.2,91.6,95.6,12.0,11.0,16.0,0.0,0.0,9.6,0.0
43.2,86.0,98.4,71.0,67.0,71.0,90.4,30.0,61.2,0.0
98.0,98.4,100.0,80.0,74.0,82.0,98.4,34.4,71.6,0.0
66.8,99.6,98.4,60.0,63.0,60.0,67.2,30.8,53.2,0.0
98.8,100.0,99.6,22.0,31.0,22.0,76.8,0.8,19.6,0.0
58.0,68.8,98.8,75.0,69.0,80.0,57.6,9.6,69.6,0.0
9.2,84.8,85.6,61.0,42.0,56.0,39.2,2.8,44.4,0.0
28.4,55.2,92.4,63.0,64.0,75.0,64.8,16.8,60.4,0.0
46.0,92.4,96.4,72.0,73.0,70.0,57.6,26.0,63.2,0.0
1.6,65.2,62.0,58.0,72.0,70.0,82.4,1.2,52.0,0.0
100.0,100.0,100.0,80.0,74.0,82.0,100.0,41.6,74.4,0.0
41.2,95.2,99.6,56.0,62.0,63.0,71.2,6.4,40.8,0.0
20.8,82.4,90.0,66.0,58.0,72.0,82.4,20.8,61.2,0.0
68.8,71.6,98.8,76.0,70.0,80.0,74.4,11.2,68.8,0.0
85.6,99.6,100.0,58.0,46.0,60.0,80.0,32.8,50.8,0.0
24.0,89.2,87.2,70.0,68.0,72.0,70.4,35.2,50.8,0.0
0.8,10.8,28.4,25.0,32.0,34.0,0.0,0.0,20.0,0.0
92.0,99.2,100.0,79.0,74.0,80.0,92.8,27.2,71.2,0.0
56.0,99.2,100.0,59.0,56.0,57.0,42.4,14.8,41.6,0.0
11.2,20.0,80.0,67.0,59.0,75.0,8.8,4.0,50.0,0.0
93.6,99.2,100.0,70.0,60.0,72.0,50.4,16.0,58.0,0.0
6.0,56.4,74.8,69.0,52.0,61.0,89.6,25.6,58.4,0.0
94.0,86.4,99.6,80.0,70.0,82.0,98.4,27.2,68.4,0.0
70.0,96.8,99.6,70.0,74.0,77.0,94.4,14.4,68.8,0.0
47.2,88.4,98.4,66.0,58.0,69.0,11.2,18.0,57.6,0.0
72.4,73.6,98.8,74.0,71.0,82.0,52.0,14.8,68.8,0.0
0.0,37.6,17.2,26.0,38.0,32.0,0.0,0.0,17.2,0.0
76.4,99.2,100.0,70.0,69.0,72.0,91.2,35.2,62.8,0.0
64.4,85.2,98.4,73.0,73.0,71.0,34.4,18.4,55.6,0.0
96.4,98.4,100.0,80.0,74.0,82.0,98.4,57.6,72.8,0.0
41.2,76.4,97.2,78.0,69.0,78.0,83.2,23.6,65.6,0.0
100.0,100.0,100.0,70.0,67.0,77.0,64.8,18.4,63.6,0.0
96.0,97.6,100.0,80.0,74.0,82.0,98.4,34.4,72.8,0.0
100.0,100.0,100.0,70.0,63.0,76.0,58.4,8.0,60.8,0.0
37.6,56.8,95.6,74.0,60.0,74.0,89.6,28.4,61.6,0.0
89.2,86.4,98.8,61.0,61.0,71.0,51.2,2.8,52.8,0.0
18.4,42.8,82.0,64.0,39.0,50.0,0.0,11.6,45.6,0.0
18.0,83.6,91.2,50.0,41.0,50.0,51.2,8.8,39.6,0.0
74.4,97.2,98.8,77.0,74.0,82.0,98.4,23.6,71.2,0.0
31.2,98.4,93.6,79.0,74.0,80.0,89.6,46.4,68.4,0.0
82.4,86.0,100.0,76.0,72.0,80.0,88.0,14.0,68.8,0.0
95.6,97.6,100.0,77.0,74.0,82.0,98.4,20.0,68.0,0.0
75.2,62.8,98.8,77.0,72.0,82.0,96.0,16.4,69.6,0.0
40.0,94.0,99.2,62.0,58.0,65.0,70.4,12.8,52.0,0.0
41.2,58.4,96.8,74.0,69.0,80.0,44.0,8.4,65.2,0.0
30.0,93.6,95.2,71.0,65.0,77.0,63.2,8.8,68.0,0.0
62.0,93.2,99.2,74.0,72.0,79.0,77.6,6.4,66.0,0.0
99.2,100.0,100.0,41.0,53.0,48.0,54.4,0.8,23.2,0.0
0.0,23.2,17.6,3.0,0.0,3.0,0.0,0.8,3.2,0.0
100.0,100.0,100.0,68.0,68.0,75.0,93.6,8.0,56.4,4.0
73.6,99.2,100.0,71.0,65.0,69.0,80.8,36.0,56.4,0.0
0.4,15.2,51.2,59.0,52.0,63.0,11.2,0.4,43.6,0.0
61.6,90.8,99.6,68.0,63.0,74.0,8.8,17.6,60.8,0.0
0.8,66.4,80.0,59.0,42.0,63.0,1.6,1.6,42.8,0.0
0.8,31.6,63.2,69.0,67.0,74.0,4.8,8.0,61.2,0.0
28.0,62.4,91.2,55.0,46.0,51.0,54.4,21.6,41.2,0.0
4.0,53.2,59.2,34.0,30.0,37.0,37.6,2.8,28.4,0.0
62.4,94.8,96.8,80.0,74.0,82.0,92.8,53.2,68.0,0.0
32.0,94.4,93.6,66.0,70.0,70.0,45.6,8.0,55.6,0.0
20.8,24.0,90.0,72.0,70.0,78.0,18.4,6.0,59.2,0.0
99.2,99.6,100.0,67.0,57.0,75.0,32.8,4.8,56.4,0.0
44.8,86.0,98.4,72.0,67.0,70.0,69.6,15.2,60.4,0.0
78.8,96.4,99.6,73.0,71.0,79.0,71.2,8.0,68.0,0.0
98.8,100.0,99.6,65.0,54.0,68.0,8.0,2.4,51.2,0.0
0.0,67.6,26.8,49.0,66.0,61.0,29.6,3.2,49.6,0.0
51.6,45.6,96.0,66.0,64.0,75.0,55.2,14.4,59.2,0.0
99.2,97.2,100.0,79.0,71.0,82.0,96.0,18.4,69.2,0.0
99.6,98.8,100.0,76.0,74.0,82.0,97.6,18.0,69.6,0.0
80.4,90.0,100.0,76.0,71.0,80.0,85.6,11.6,70.0,0.0
94.0,100.0,100.0,74.0,69.0,80.0,80.0,9.6,70.0,0.0
52.0,98.4,99.6,67.0,62.0,72.0,63.2,8.4,58.8,0.0
0.0,0.4,5.6,63.0,47.0,65.0,20.8,3.2,44.0,0.0
53.6,70.0,98.0,74.0,73.0,79.0,44.8,11.6,68.0,0.0
82.8,99.6,100.0,73.0,72.0,78.0,83.2,6.8,65.2,0.0
24.8,56.0,55.2,78.0,60.0,77.0,10.4,23.6,59.6,0.0
99.6,99.6,100.0,80.0,74.0,82.0,100.0,32.0,72.8,0.0
44.4,35.6,92.0,80.0,73.0,82.0,96.0,33.2,66.8,0.0
82.0,88.8,99.6,75.0,74.0,81.0,86.4,15.6,67.2,0.0
96.4,97.6,100.0,80.0,74.0,82.0,100.0,55.6,72.0,0.0
0.0,18.8,48.8,68.0,60.0,77.0,44.8,10.4,60.8,0.0
4.4,33.6,70.8,51.0,37.0,51.0,33.6,14.8,39.2,0.0
36.8,98.8,95.2,69.0,67.0,71.0,32.8,30.4,57.2,0.0
44.8,85.6,96.8,69.0,72.0,73.0,88.8,11.6,58.4,0.0
8.0,55.2,80.4,48.0,30.0,42.0,20.8,4.8,30.8,0.0
0.8,46.4,56.0,17.0,13.0,18.0,0.0,0.8,15.2,0.0
78.4,91.2,98.8,73.0,71.0,77.0,95.2,47.6,62.4,0.0
49.6,93.2,96.0,57.0,53.0,63.0,67.2,9.2,52.4,0.0
50.4,64.0,93.6,71.0,68.0,73.0,60.0,4.8,60.4,0.0
46.8,66.0,95.6,78.0,72.0,82.0,61.6,22.0,68.8,0.0
98.0,99.2,100.0,68.0,66.0,72.0,76.0,22.8,58.8,0.0
0.0,0.0,12.0,17.0,17.0,12.0,0.0,1.6,12.8,0.0
48.4,98.0,96.4,42.0,53.0,50.0,70.4,18.0,37.6,0.0
0.0,0.4,6.4,34.0,29.0,33.0,0.8,6.4,28.8,0.0
0.0,29.2,43.6,50.0,65.0,66.0,1.6,0.0,38.0,0.0
62.4,94.8,100.0,63.0,65.0,74.0,25.6,16.4,60.0,0.0
57.2,92.4,94.8,51.0,40.0,47.0,80.8,8.8,44.4,0.0
36.4,60.8,98.0,33.0,28.0,29.0,0.0,2.8,21.6,0.0
30.8,14.8,86.0,71.0,67.0,78.0,26.4,9.6,60.8,0.0
46.4,82.8,96.0,65.0,59.0,72.0,8.0,2.0,53.6,0.0
19.6,77.2,86.0,51.0,50.0,58.0,0.0,0.8,44.0,0.0
79.2,99.2,99.6,75.0,70.0,80.0,71.2,9.2,68.8,0.0
0.0,4.8,4.4,26.0,36.0,34.0,0.0,0.8,22.0,0.0
24.0,85.6,92.0,72.0,73.0,77.0,17.6,12.8,61.2,0.0
90.8,85.6,99.6,40.0,38.0,46.0,0.0,2.4,33.2,0.0
80.0,97.2,100.0,67.0,54.0,71.0,61.6,16.4,56.4,0.0
14.0,14.4,74.8,55.0,50.0,55.0,60.0,0.4,40.4,0.0
42.4,11.6,94.4,75.0,65.0,79.0,59.2,8.8,63.6,0.0
0.0,6.4,0.0,13.0,11.0,14.0,0.0,0.4,11.6,0.0
98.8,100.0,100.0,61.0,68.0,65.0,77.6,2.0,41.6,1.6
73.6,74.0,98.8,75.0,69.0,80.0,49.6,10.4,66.8,0.0
0.0,16.8,8.0,43.0,58.0,53.0,0.0,0.4,38.8,0.0
85.6,96.8,96.8,33.0,25.0,36.0,2.4,0.4,19.6,0.0
95.6,99.6,100.0,74.0,65.0,77.0,92.0,42.8,65.2,0.0
98.8,99.6,100.0,71.0,56.0,72.0,41.6,7.6,60.0,0.0
98.8,100.0,100.0,48.0,32.0,45.0,8.8,4.4,37.6,0.0
7.6,2.0,57.2,70.0,71.0,73.0,76.8,15.6,58.4,0.0
89.6,100.0,100.0,62.0,60.0,64.0,92.0,44.0,57.2,0.0
80.4,86.8,98.8,79.0,74.0,82.0,75.2,18.4,70.8,0.0
93.6,98.8,100.0,73.0,63.0,74.0,31.2,11.6,60.4,0.0
12.4,38.8,73.6,73.0,71.0,73.0,89.6,24.0,64.0,0.0
86.4,99.2,100.0,72.0,68.0,77.0,89.6,28.8,66.0,0.0
56.8,92.4,99.2,68.0,65.0,73.0,52.8,22.0,62.8,0.0
31.2,49.2,95.6,75.0,68.0,80.0,42.4,8.0,67.2,0.0
19.6,34.4,66.8,70.0,60.0,75.0,72.0,14.4,57.2,0.0
45.6,99.6,99.2,72.0,66.0,74.0,88.8,50.0,60.4,0.0
44.8,86.0,96.8,75.0,71.0,81.0,64.0,13.6,66.0,0.0
26.8,92.0,94.0,71.0,70.0,79.0,56.0,14.0,62.8,0.0
90.0,92.4,99.6,65.0,61.0,74.0,70.4,8.4,59.6,0.0
52.0,61.2,92.0,54.0,63.0,64.0,12.8,0.4,50.0,0.0
100.0,100.0,100.0,67.0,63.0,74.0,60.8,10.0,56.4,0.0
68.8,99.6,99.6,54.0,50.0,50.0,64.8,26.8,47.6,0.0
51.6,72.0,97.6,74.0,70.0,80.0,58.4,8.8,62.4,0.0
69.6,99.6,97.2,68.0,55.0,68.0,85.6,12.4,50.8,0.0
52.8,96.8,97.6,53.0,34.0,61.0,2.4,7.6,40.0,0.0
90.4,94.8,99.6,73.0,65.0,76.0,88.8,24.8,64.8,0.0
98.8,100.0,100.0,49.0,58.0,56.0,72.0,1.2,43.6,0.8
82.8,100.0,100.0,54.0,62.0,57.0,72.8,34.8,51.2,0.0
0.0,12.0,48.4,47.0,44.0,54.0,0.0,6.8,40.8,0.0
91.2,99.6,100.0,76.0,69.0,74.0,95.2,46.0,64.0,0.0
66.8,43.6,97.2,78.0,70.0,78.0,24.0,23.2,60.0,0.0
0.0,29.6,45.6,59.0,49.0,59.0,63.2,10.4,51.2,0.0
36.4,86.4,93.2,66.0,54.0,67.0,53.6,8.4,55.2,0.0
98.8,100.0,100.0,66.0,67.0,73.0,21.6,14.8,53.2,0.0
94.0,99.2,100.0,79.0,74.0,79.0,96.8,24.8,72.4,0.0
67.2,98.8,100.0,70.0,71.0,76.0,70.4,5.2,64.0,0.0
49.6,54.8,96.8,77.0,72.0,81.0,25.6,20.0,64.4,0.0
48.8,80.8,98.8,74.0,69.0,78.0,76.8,7.6,70.0,0.0
99.2,98.4,100.0,80.0,74.0,82.0,100.0,47.2,73.2,0.0
84.0,93.6,98.8,80.0,73.0,82.0,97.6,42.8,71.6,0.0
72.4,92.8,99.2,75.0,73.0,80.0,91.2,10.4,71.2,0.0
60.0,88.4,95.6,4.0,1.0,5.0,0.0,0.0,2.0,0.0
0.8,37.2,59.6,63.0,47.0,67.0,63.2,6.4,46.4,0.0
33.2,69.6,92.0,70.0,61.0,68.0,85.6,11.6,51.6,0.0
89.6,97.2,100.0,69.0,57.0,72.0,67.2,20.4,59.6,0.0
42.4,99.2,98.8,74.0,68.0,77.0,70.4,32.0,66.0,0.0
13.6,79.6,90.0,69.0,69.0,69.0,93.6,16.4,60.0,0.0
98.8,100.0,99.6,47.0,49.0,48.0,23.2,0.0,22.8,0.0
0.0,2.4,0.4,40.0,43.0,49.0,45.6,4.4,38.8,0.0
0.0,27.6,60.0,60.0,66.0,67.0,8.0,0.4,49.2,0.0
42.4,94.0,98.8,75.0,55.0,71.0,8.0,22.8,60.4,0.0
92.8,93.6,97.2,33.0,26.0,34.0,4.0,0.4,30.8,0.0
32.8,35.2,92.4,72.0,70.0,73.0,8.8,12.8,56.4,0.0
82.8,76.4,99.2,78.0,73.0,82.0,90.4,17.6,68.8,0.0
28.8,92.8,98.8,73.0,67.0,75.0,77.6,9.6,62.8,0.0
72.8,99.2,99.6,73.0,68.0,77.0,40.0,6.4,66.8,0.0
0.0,22.0,9.6,39.0,26.0,38.0,9.6,0.4,25.6,0.0
19.6,17.2,81.2,70.0,65.0,79.0,48.8,16.8,62.0,0.0
91.6,99.6,100.0,74.0,68.0,80.0,81.6,11.2,66.8,0.0
84.0,93.6,99.2,79.0,73.0,80.0,79.2,32.0,61.6,0.0
50.8,32.0,96.8,75.0,69.0,80.0,50.4,8.4,67.6,0.0
