M1_cf_face_right,M1_cf_lowerex_right,M1_cf_upperex_right,R_M1_hdp_face_right,R_M1_hdp_lowerex_right,R_M1_hdp_upperex_right,cerebellothalamic_right,gpe2stn_ass_right,gpe2stn_sm_right,medial_lemniscus_right
40.8,11.2,93.6,75.0,65.0,79.0,54.4,8.0,62.4,0.0
0.0,6.4,0.0,13.0,11.0,14.0,0.0,0.4,11.2,0.0
98.8,100.0,100.0,61.0,68.0,65.0,74.4,2.0,41.2,1.6
72.8,73.2,99.2,75.0,69.0,80.0,49.6,10.0,66.4,0.0
0.0,15.6,6.4,42.0,56.0,53.0,0.0,0.4,38.0,0.0
85.6,96.8,97.2,33.0,25.0,36.0,1.6,0.4,19.2,0.0
94.0,99.6,100.0,74.0,65.0,77.0,91.2,43.6,64.8,0.0
98.8,99.2,100.0,71.0,56.0,72.0,40.0,6.8,58.0,0.0
98.8,100.0,100.0,47.0,32.0,44.0,9.6,4.4,36.4,0.0
7.2,2.8,57.6,70.0,71.0,73.0,74.4,16.0,58.0,0.0
88.8,100.0,100.0,62.0,60.0,64.0,92.0,43.2,56.4,0.0
81.2,86.8,99.6,78.0,74.0,82.0,73.6,18.0,70.8,0.0
94.0,98.4,100.0,73.0,63.0,75.0,31.2,10.8,60.0,0.0
12.0,37.6,73.2,73.0,71.0,73.0,88.8,24.0,63.6,0.0
85.6,99.2,100.0,72.0,68.0,77.0,89.6,28.4,65.2,0.0
53.6,92.0,99.2,68.0,65.0,73.0,52.8,21.6,62.0,0.0
27.2,48.4,95.2,74.0,68.0,80.0,40.8,7.6,65.6,0.0
16.8,33.6,66.4,70.0,60.0,75.0,68.0,12.8,56.0,0.0
46.0,99.6,99.2,72.0,64.0,74.0,88.8,49.6,60.4,0.0
43.2,85.2,96.8,75.0,71.0,81.0,60.0,13.6,65.6,0.0
25.6,92.4,94.4,71.0,70.0,79.0,56.0,13.6,62.4,0.0
88.8,92.4,99.6,65.0,61.0,74.0,67.2,7.6,58.0,0.0
