M1_cf_face_right,M1_cf_lowerex_right,M1_cf_upperex_right,R_M1_hdp_face_right,R_M1_hdp_lowerex_right,R_M1_hdp_upperex_right,cerebellothalamic_right,gpe2stn_ass_right,gpe2stn_sm_right,medial_lemniscus_right
11.6,61.2,90.0,64.0,71.0,73.0,40.0,2.0,55.6,0.0
97.2,97.6,100.0,71.0,61.0,74.0,30.4,8.8,58.0,0.0
99.6,100.0,100.0,66.0,59.0,71.0,49.6,4.4,49.2,0.0
62.8,96.8,98.4,59.0,65.0,63.0,77.6,24.8,56.4,0.0
42.4,70.8,96.0,61.0,49.0,69.0,6.4,4.0,47.6,0.0
64.0,76.8,98.8,74.0,67.0,80.0,89.6,10.4,63.6,0.0
78.0,99.6,100.0,71.0,63.0,74.0,79.2,28.4,63.2,0.0
99.6,99.6,100.0,80.0,74.0,82.0,98.4,32.0,70.4,0.0
46.0,92.0,95.6,12.0,11.0,16.0,0.0,0.0,10.0,0.0
40.4,85.6,98.0,71.0,67.0,71.0,89.6,30.0,61.2,0.0
96.4,98.4,100.0,80.0,74.0,82.0,98.4,34.4,71.2,0.0
66.4,99.6,98.4,60.0,63.0,61.0,64.0,30.0,52.8,0.0
98.8,100.0,99.6,24.0,33.0,22.0,75.2,0.8,17.6,0.0
54.8,67.2,98.0,75.0,69.0,80.0,56.8,8.0,68.8,0.0
9.2,84.4,86.4,61.0,39.0,56.0,34.4,2.8,43.2,0.0
25.2,55.2,92.0,63.0,64.0,73.0,56.8,15.6,59.6,0.0
45.2,91.2,95.6,72.0,74.0,71.0,60.0,26.4,63.6,0.0
1.6,63.6,63.6,58.0,71.0,71.0,80.0,1.2,50.0,0.0
100.0,100.0,100.0,80.0,74.0,82.0,100.0,41.2,74.0,0.0
41.6,94.8,99.2,56.0,60.0,63.0,67.2,6.8,39.6,0.0
21.2,81.6,90.0,67.0,57.0,72.0,81.6,20.0,60.0,0.0
67.2,71.2,98.8,75.0,70.0,80.0,72.8,10.4,67.2,0.0
84.4,100.0,100.0,57.0,45.0,60.0,80.0,32.8,50.0,0.0
24.0,89.2,87.6,71.0,70.0,72.0,68.8,35.6,51.6,0.0
0.8,9.2,30.8,26.0,30.0,32.0,0.0,0.0,19.6,0.0
89.6,99.2,100.0,79.0,74.0,80.0,92.8,28.0,70.8,0.0
56.4,99.2,100.0,59.0,54.0,56.0,42.4,14.4,41.2,0.0
10.8,18.8,78.4,67.0,57.0,73.0,9.6,4.0,49.6,0.0
93.2,98.4,100.0,70.0,59.0,72.0,47.2,15.2,57.2,0.0
5.6,55.6,73.2,69.0,55.0,61.0,89.6,25.2,58.0,0.0
94.4,86.4,99.6,78.0,70.0,82.0,96.8,26.0,68.0,0.0
67.2,96.4,99.6,70.0,74.0,77.0,94.4,15.2,68.0,0.0
44.8,88.4,98.4,66.0,58.0,67.0,11.2,16.4,56.4,0.0
70.0,74.8,98.4,74.0,70.0,82.0,50.4,14.8,68.0,0.0
0.0,33.6,14.4,26.0,38.0,32.0,0.0,0.0,16.4,0.0
74.8,99.2,100.0,68.0,67.0,72.0,91.2,34.8,63.2,0.0
61.2,84.4,98.4,73.0,73.0,71.0,37.6,18.0,55.2,0.0
95.2,98.8,100.0,80.0,74.0,82.0,98.4,57.2,72.4,0.0
41.6,74.8,97.2,78.0,70.0,78.0,84.0,24.0,65.6,0.0
100.0,100.0,100.0,70.0,68.0,76.0,66.4,17.2,63.2,0.0
95.2,97.6,100.0,80.0,74.0,82.0,98.4,34.4,72.0,0.0
100.0,100.0,100.0,69.0,63.0,76.0,55.2,8.0,59.2,0.0
34.0,53.2,94.8,74.0,61.0,73.0,88.8,28.0,61.6,0.0
89.2,88.8,98.8,61.0,61.0,71.0,41.6,2.4,51.6,0.0
17.2,40.8,80.0,63.0,39.0,50.0,0.0,11.2,44.8,0.0
19.2,85.2,91.6,50.0,39.0,49.0,47.2,8.4,38.8,0.0
74.4,96.8,98.8,77.0,74.0,82.0,98.4,24.0,71.2,0.0
29.6,98.4,93.6,79.0,74.0,79.0,89.6,46.0,68.4,0.0
83.2,85.6,100.0,76.0,72.0,80.0,88.0,12.8,68.4,0.0
96.0,97.2,100.0,77.0,73.0,82.0,98.4,20.0,67.6,0.0
78.8,63.2,98.8,76.0,69.0,82.0,95.2,15.6,68.4,0.0
38.8,93.6,98.8,61.0,58.0,65.0,68.0,13.6,51.6,0.0
37.6,56.4,96.8,74.0,69.0,80.0,43.2,8.8,64.0,0.0
29.2,93.2,94.8,70.0,65.0,77.0,64.0,8.8,66.8,0.0
60.0,91.6,99.2,74.0,72.0,80.0,76.0,6.8,66.0,0.0
99.2,100.0,100.0,43.0,53.0,49.0,54.4,0.4,22.4,0.0
0.0,23.2,18.4,3.0,0.0,3.0,0.0,0.8,2.8,0.0
100.0,100.0,100.0,68.0,68.0,76.0,93.6,7.6,56.0,4.0
72.0,99.2,99.6,71.0,65.0,70.0,80.0,36.0,55.6,0.0
0.4,12.8,49.2,58.0,51.0,62.0,10.4,0.4,41.2,0.0
59.2,90.8,99.6,69.0,62.0,74.0,13.6,16.8,59.6,0.0
0.8,62.8,76.4,58.0,42.0,64.0,0.0,1.6,42.4,0.0
0.8,27.2,61.6,68.0,66.0,74.0,4.8,7.6,60.0,0.0
24.8,60.8,90.0,53.0,46.0,49.0,47.2,20.8,40.0,0.0
4.0,53.6,59.6,32.0,28.0,34.0,34.4,2.8,26.4,0.0
58.0,94.4,96.8,80.0,74.0,82.0,92.8,52.4,68.0,0.0
32.0,94.4,94.0,66.0,70.0,70.0,46.4,8.0,54.8,0.0
20.0,23.2,90.8,71.0,67.0,78.0,16.8,6.0,58.4,0.0
99.2,100.0,100.0,68.0,57.0,75.0,32.0,4.8,55.2,0.0
44.4,83.2,98.4,72.0,67.0,70.0,66.4,16.0,59.6,0.0
79.2,96.0,99.6,73.0,70.0,80.0,71.2,7.6,66.0,0.0
98.8,100.0,99.6,65.0,55.0,68.0,8.0,2.4,50.4,0.0
0.0,63.6,23.2,49.0,67.0,62.0,29.6,3.2,47.6,0.0
48.8,45.2,95.2,66.0,64.0,74.0,52.0,14.4,58.0,0.0
99.2,97.2,100.0,78.0,70.0,82.0,96.0,18.8,68.0,0.0
99.6,98.4,100.0,78.0,74.0,82.0,97.6,17.6,68.8,0.0
80.0,89.2,100.0,76.0,70.0,80.0,84.8,10.8,69.2,0.0
94.4,100.0,100.0,74.0,69.0,80.0,80.0,9.2,69.2,0.0
52.8,98.4,99.6,67.0,61.0,72.0,59.2,8.4,58.0,0.0
0.0,0.0,4.0,63.0,47.0,65.0,19.2,3.2,42.8,0.0
49.2,66.4,97.6,74.0,73.0,79.0,43.2,11.2,67.2,0.0
82.4,100.0,100.0,72.0,71.0,78.0,84.0,6.4,64.8,0.0
24.4,54.0,54.0,77.0,58.0,77.0,9.6,22.4,57.6,0.0
99.6,99.6,100.0,80.0,74.0,82.0,100.0,30.8,72.8,0.0
42.8,35.6,91.2,79.0,73.0,82.0,95.2,33.2,66.0,0.0
81.6,88.0,99.6,75.0,74.0,81.0,86.4,15.2,66.8,0.0
96.0,97.6,99.2,80.0,74.0,82.0,99.2,55.6,71.6,0.0
0.0,17.2,48.4,67.0,58.0,77.0,44.8,8.8,59.6,0.0
4.0,31.2,70.0,50.0,38.0,48.0,26.4,13.6,38.4,0.0
37.2,98.8,94.8,69.0,66.0,70.0,35.2,30.4,56.4,0.0
45.6,85.2,96.8,68.0,72.0,73.0,85.6,11.2,57.2,0.0
7.2,54.4,79.6,47.0,29.0,40.0,20.0,4.8,29.2,0.0
0.8,46.0,55.6,16.0,13.0,17.0,0.0,0.8,14.8,0.0
76.8,91.2,98.8,73.0,71.0,77.0,95.2,46.8,61.6,0.0
48.4,93.2,96.0,56.0,51.0,62.0,64.0,9.2,50.8,0.0
50.8,59.6,94.4,71.0,67.0,72.0,59.2,4.8,59.2,0.0
43.2,65.6,95.6,78.0,71.0,82.0,61.6,22.0,67.6,0.0
98.0,99.2,100.0,68.0,66.0,72.0,76.0,22.8,58.4,0.0
0.0,0.4,14.8,16.0,16.0,14.0,0.0,1.6,12.8,0.0
